,,,,,,,,,,,,,,,,
CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
12-05-0086-46,12-086,SAN MARCOS,SAN MIGUEL IXTAHUACAN,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA CHININGUITZ,46535782,JOSUE MANFREDO DE LEON LOPEZ,JOEL OCTAVIO CINTO VELASQUEZ,DIVERSIFICADO,OFICIAL,RURAL,CERRADA TEMPORALMENTE,BILINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-05-0087-46,12-115,SAN MARCOS,SAN MIGUEL IXTAHUACAN,"COLEGIO PRIVADO MIXTO ""ACEJ DEL VALLE""",CASERIO TUICAMPANA,45740321,SIMEON JACOBO PEREZ DOMINGO,YESENIA SICELY PEREZ GOMEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-05-0088-46,12-115,SAN MARCOS,SAN MIGUEL IXTAHUACAN,"COLEGIO PRIVADO MIXTO ""ACEJ DEL VALLE""",CASERIO TUICAMPANA,45740321,SIMEON JACOBO PEREZ DOMINGO,YESENIA SICELY PEREZ GOMEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-05-0089-46,12-115,SAN MARCOS,SAN MIGUEL IXTAHUACAN,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSEсNZA,ALDEA CHILIVE,30106446,SIMEON JACOBO PEREZ DOMINGO,JOSE LUIS GONZALEZ DOMINGO,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-05-0091-46,12-115,SAN MARCOS,SAN MIGUEL IXTAHUACAN,"INSTITUTO DE EDUCACIӎ DIVERSIFICADA POR COOPERATIVA DE ENSEсNZA ""LICEO LA ESTANCIA""",CASER͏ LA ESTANCIA,50541428,SIMEON JACOBO PEREZ DOMINGO,RONY HUMBERTO ALMENGOR MALDONADO,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-05-0093-46,12-012,SAN MARCOS,SAN MIGUEL IXTAHUACAN,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSEсNZA,ALDEA SUBCHAL,45398422,RICARDO HUGO MENDEZ PEREZ,FILIBERTO MISAEL DE PAZ LӐEZ,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-05-4736-46,12-115,SAN MARCOS,SAN MIGUEL IXTAHUACAN,INSTITUTO DIVERSIFICADO DE MAGISTERIO BILINGUE POR COOPERATIVA,CABECERA MUNICIPAL,57230872,SIMEON JACOBO PEREZ DOMINGO,,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-06-0006-46,12-105,SAN MARCOS,CONCEPCION TUTUAPA,"INSTITUTO TECNOLOGICO PARTICULAR MIXTO ""CONCEPCION""",CABECERA MUNICIPAL,,MISAEL ELICEO MORALES RAMOS,GLADYS YOLANDA ALMENGOR OROZCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-06-0079-46,12-105,SAN MARCOS,CONCEPCION TUTUAPA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CABECERA MUNICIPAL,52067424,MISAEL ELICEO MORALES RAMOS,---,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-06-0084-46,12-105,SAN MARCOS,CONCEPCION TUTUAPA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CABECERA MUNICIPAL,,MISAEL ELICEO MORALES RAMOS,---,DIVERSIFICADO,OFICIAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-06-0097-46,12-105,SAN MARCOS,CONCEPCION TUTUAPA,INSTITUTO TECNOLOGICO PARTICULAR MIXTO CONCEPCION,CONCEPCION TUTUAPA,59586475,MISAEL ELICEO MORALES RAMOS,GLADIS YOLANDA ALMENGOR OROZCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-06-0098-46,12-105,SAN MARCOS,CONCEPCION TUTUAPA,INSTITUTO TECNOLOGICO PARTICULAR MIXTO CONCEPCION,CONCEPCION TUTUAPA,59586475,MISAEL ELICEO MORALES RAMOS,GLADIS YOLANDA ALMENGOR OROZCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SAN MARCOS
12-06-0104-46,12-014,SAN MARCOS,CONCEPCION TUTUAPA,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA,ALDEA LA LAGUNA,40250287,ANDULIO DIONICIO OROZCO BAUTISTA,JUAN ORDOхZ DOMINGO,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-06-0118-46,12-105,SAN MARCOS,CONCEPCION TUTUAPA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA LACANDON,49292708,MISAEL ELICEO MORALES RAMOS,ANICETO MARINO JIMENEZ VASQUEZ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-06-0119-46,12-014,SAN MARCOS,CONCEPCION TUTUAPA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA SICHIVIL|/td>,49585255,ANDULIO DIONICIO OROZCO BAUTISTA,CRISTINA HICELDA AMBROCIO AGUILAR,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-06-0120-46,12-105,SAN MARCOS,CONCEPCION TUTUAPA,INSTITUTO NORMAL MIXTO DEL ALTIPLANO MARQUENSE,CONCEPCION TUTUAPA,77606662,MISAEL ELICEO MORALES RAMOS,JULIO CESAR PEREZ RODRIGUEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,BILINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-06-0123-46,12-106,SAN MARCOS,CONCEPCION TUTUAPA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA SӃHEL,59920700,EDELFO ISAAC DIAZ MACARIO,MISAEL D́Z PɒEZ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-06-0126-46,12-106,SAN MARCOS,CONCEPCION TUTUAPA,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA,ALDEA ANTIGUO TUTUAPA,45602137,EDELFO ISAAC DIAZ MACARIO,ARMANDO HILARIO MACARIO DE LEӎ,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-06-0127-46,12-105,SAN MARCOS,CONCEPCION TUTUAPA,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA,CASERIO TUIJOJ,45002167,MISAEL ELICEO MORALES RAMOS,AGUILEO MORALES RAMOS,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-06-0134-46,12-014,SAN MARCOS,CONCEPCION TUTUAPA,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSEсNZA,ALDEA TICTڃABE,30354337,ANDULIO DIONICIO OROZCO BAUTISTA,GUSTAVO RODERICO REYNOSO PEREZ,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-06-0135-46,12-105,SAN MARCOS,CONCEPCION TUTUAPA,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSEсNZA,ALDEA HUISPACHE,53581306,MISAEL ELICEO MORALES RAMOS,MAXIMO RAM͒EZ MɎDEZ,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-06-0136-46,12-105,SAN MARCOS,CONCEPCION TUTUAPA,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSEсNZA,ALDEA BELAJUYAPE,55211145,MISAEL ELICEO MORALES RAMOS,BOANERGES REYNOSO MENDEZ,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-06-4141-46,12-105,SAN MARCOS,CONCEPCION TUTUAPA,INSTITUTO DIVERSIFICADO POR COOPERATIVA,CONCEPCION TUTUAPA,51624205,MISAEL ELICEO MORALES RAMOS,,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-06-5404-46,12-105,SAN MARCOS,CONCEPCION TUTUAPA,INSTITUTO TECNOLOGICO PARTICULAR MIXTO CONCEPCION,CABECERA MUNICIPAL,59586475,MISAEL ELICEO MORALES RAMOS,GLADIS YOLANDA ALMENGOR OROZCO DE GONZALEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-07-0123-46,12-016,SAN MARCOS,TACANA,COLEGIO TECNOLOGICO ASUNCION TACANA,3A. AVENIDA ZONA 2 BARRIO LA AURORA,33888366,HERMINIA EGIDIA GOMEZ VELASQUEZ,VICTOR MANUEL DIAZ ROBLERO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-07-0124-46,12-016,SAN MARCOS,TACANA,COLEGIO TECNOLOGICO ASUNCION TACANA,3A. AVENIDA ZONA 2 BARRIO LA AURORA,43642189,HERMINIA EGIDIA GOMEZ VELASQUEZ,VICTOR MANUEL DIAZ ROBLERO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SAN MARCOS
12-07-0139-46,12-090,SAN MARCOS,TACANA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,COLONIA LA DEMOCRACIA,30108030,AMILCAR OSBALDO GONZALEZ NAJERA,---,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-07-0155-46,12-016,SAN MARCOS,TACANA,LICEO TECNICO PREUNIVERSITARIO TORRICELLI,CALLE DE LA CRUZ BLANCA,53832214,HERMINIA EGIDIA GOMEZ VELASQUEZ,OLINDA CARMINA GONZLEZ ROBLERO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-07-0156-46,12-016,SAN MARCOS,TACANA,"COLEGIO DE FORMACION SOCIAL Y EMPRESARIAL ""FOSEM""","CANTON TOJCHOC GRANDE, ALDEA EL ROSARIO",53061597,HERMINIA EGIDIA GOMEZ VELASQUEZ,GALINDO ROSANIO MORALES GUTIERREZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-07-0157-46,12-016,SAN MARCOS,TACANA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,"CANTON TOJCHOC GRANDE, ALDEA EL ROSARIO",53396083,HERMINIA EGIDIA GOMEZ VELASQUEZ,---,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-07-0168-46,12-016,SAN MARCOS,TACANA,LICEO TECNICO PREUNIVERSITARIO TORRICELLI,CALLE DE LA CRUZ BLANCA,53832214,HERMINIA EGIDIA GOMEZ VELASQUEZ,LILIANA MARILIN CASTILLO VELASQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-07-0169-46,12-016,SAN MARCOS,TACANA,LICEO TECNICO PREUNIVERSITARIO TORRICELLI,CALLE DE LA CRUZ BLANCA,53832214,HERMINIA EGIDIA GOMEZ VELASQUEZ,LILIANA MARILIN CASTILLO VELASQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),SAN MARCOS
12-07-0171-46,12-071,SAN MARCOS,TACANA,INSTITUTO DE EDUCACION DIVERSIFICADA MUNICIPAL,ALDEA SANAJABA,45504783,AZALIA AIDE VELASQUEZ MAZARIEGOS,ROLFI ANGEL ROBLERO ORTEGA,DIVERSIFICADO,MUNICIPAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-07-0194-46,12-071,SAN MARCOS,TACANA,INSTITUTO DIVERSIFICADO POR COOPERATIVA,ALDEA SANAJABA,46019665,AZALIA AIDE VELASQUEZ MAZARIEGOS,YENIFER MICHEL ROBLERO ORTEGA,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-07-0195-46,12-016,SAN MARCOS,TACANA,COLEGIO TECNOLOGICO ASUNCION TACANA,CABECERA MUNICIPAL,59068393,HERMINIA EGIDIA GOMEZ VELASQUEZ,YOLANDA MARINA ESCALANTE VELASQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-07-0202-46,12-072,SAN MARCOS,TACANA,"COLEGIO CRISTIANO BILINGUE ""BLUE-SKY""",1RA.AVENIDA ZONA 1,56298011,MARIO AUGUSTO RECINOS VILLATORO,OBNER AVIMAEL GONZLEZ ESCALANTE,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-07-0205-46,12-072,SAN MARCOS,TACANA,"COLEGIO CRISTIANO BILINGUE ""BLUE-SKY""",1RA.AVENIDA ZONA 1,56298011,MARIO AUGUSTO RECINOS VILLATORO,OBNER AVIMAEL GONZLEZ ESCALANTE,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-07-0206-46,12-072,SAN MARCOS,TACANA,"COLEGIO CRISTIANO BILINGUE ""BLUE-SKY""",1RA.AVENIDA ZONA 1,56295011,MARIO AUGUSTO RECINOS VILLATORO,OBNER AVIMAEL GONZLEZ ESCALANTE,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-07-0207-46,12-017,SAN MARCOS,TACANA,"COLEGIO ""DIOS CON NOSOTROS""",CABECERA MUNICIPAL,32274794,RUDY RUBEN PEREZ PEREZ,FLORENCIO PɒEZ PɒEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-07-3317-46,12-016,SAN MARCOS,TACANA,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSEсNZA,CANTON SAN PABLO ALDEA TOACA,,HERMINIA EGIDIA GOMEZ VELASQUEZ,,DIVERSIFICADO,COOPERATIVA,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-07-4169-46,12-016,SAN MARCOS,TACANA,INSTITUTO DIVERSIFICADO POR EL SISTEMA DE COOPERATIVA,CALLE LOS POLITICOS ZONA 4,77703091,HERMINIA EGIDIA GOMEZ VELASQUEZ,,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-08-0024-46,12-076,SAN MARCOS,SIBINAL,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CABECERA MUNICIPAL,53719797,AMADO BEATO ESCALANTE GONZALEZ,---,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-08-0025-46,12-076,SAN MARCOS,SIBINAL,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CASER͏ SAN JOSɠSANTA RITA,57213767,AMADO BEATO ESCALANTE GONZALEZ,AMADO ESCALANTE GONZALEZ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-08-0027-46,12-076,SAN MARCOS,SIBINAL,"INSTITUTO MIXTO MUNICIPAL DE EDUCACION MEDIA CON ORIENTACION EN COMPUTACION ""SIBINAL""",CABECERA MUNICIPAL,40189360,AMADO BEATO ESCALANTE GONZALEZ,MAINOR MACABELY SANTIZO BARTOLON,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-08-0032-46,12-076,SAN MARCOS,SIBINAL,"INSTITUTO DIVERSIFICADO MIXTO ""LICEO SIBINAL""",ALDEA CHECAMBA,32685836,AMADO BEATO ESCALANTE GONZALEZ,JULIO CANDELARIO DE LEON LOPEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-08-0040-46,12-076,SAN MARCOS,SIBINAL,"INSTITUTO DIVERSIFICADO MIXTO ""LICEO SIBINAL""",ALDEA CHECAMB|/td>,32685846,AMADO BEATO ESCALANTE GONZALEZ,BENÁS MAURILIO GARĆ BERDڏ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SAN MARCOS
12-08-0043-46,12-076,SAN MARCOS,SIBINAL,INSTITUTO DE EDUCACIӎ DIVERSIFICADA POR EL SISTEMA DE COOPERATIVA DE ENSEсNZA,ALDEA SAN ANTONIO LAS BARRANCAS,45428215,AMADO BEATO ESCALANTE GONZALEZ,ROMEO GALINDO PɒEZ MORALES,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-08-5382-46,12-076,SAN MARCOS,SIBINAL,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSEсNZA,CANTON TOHAMAN,33011943,AMADO BEATO ESCALANTE GONZALEZ,REBECA NOHEMI MIRANDA MIRANDA,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-09-0086-46,12-019,SAN MARCOS,TAJUMULCO,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CABECERA MUNICIPAL,51835646,JOSE ELISEO CHAVEZ CHAVEZ,---,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-09-0135-46,12-021,SAN MARCOS,TAJUMULCO,"INSTITUTO PARTICULAR MIXTO ""LICEO AMERICANO""",ALDEA PUEBLO NUEVO,30908907,ALBERTO ANTONIO ORTIZ MONZON,HENRY ALEXANDER NIZ RAMOS,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-09-0136-46,12-021,SAN MARCOS,TAJUMULCO,"INSTITUTO PARTICULAR MIXTO ""LICEO AMERICANO""",ALDEA PUEBLO NUEVO,57238359,ALBERTO ANTONIO ORTIZ MONZON,HENRY ALEXANDER NIZ RAMOS,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-09-0139-46,12-021,SAN MARCOS,TAJUMULCO,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA PUEBLO NUEVO,45161627,ALBERTO ANTONIO ORTIZ MONZON,WILLIAM NEFTALI SANTOS MARROQUIN,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-09-4153-46,12-067,SAN MARCOS,TAJUMULCO,"COLEGIO PRIVADO URBANO MIXTO ""SANTA ISABEL""",CONVENTO SANTA ISABEL,50595958,FIDEL MELECIO MENDEZ PEREZ,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-10-0031-46,12-022,SAN MARCOS,TEJUTLA,"COLEGIO PRIVADO MIXTO ""SANTIAGO APOSTOL""",,,VICTOR HUGO OROZCO GODINEZ,SOR. REYNA MORALES GUERRA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-10-0066-46,12-022,SAN MARCOS,TEJUTLA,INSTITUTO PRIVADO URBANO MIXTO TECNOLOGICO HUMANISTA,4A. AVENIDA Y 6A. CALLE ZONA 2,77600245,VICTOR HUGO OROZCO GODINEZ,ANA SILVIA KRISCHE LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),SAN MARCOS
12-10-0069-46,12-022,SAN MARCOS,TEJUTLA,"COLEGIO EVANGELICO PRIVADO MIXTO ""BETHESDA""",3A. CALLE 2-05 ZONA 2,77600063,VICTOR HUGO OROZCO GODINEZ,ELIZABETH NOHEM͠BARRIOS FUENTES DE SALIC,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SAN MARCOS
12-10-4138-46,12-022,SAN MARCOS,TEJUTLA,INSTITUTO PRIVADO URBANO MIXTO TECNOLOGICO HUMANISTA,4A. AVENIDA Y 6A. CALLE ZONA 2,77600245,VICTOR HUGO OROZCO GODINEZ,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-10-4713-46,12-022,SAN MARCOS,TEJUTLA,COLEGIO EVANGELICO PRIVADO MIXTO BETHESDA,3ERA. CALLE 2-05 ZONA 2,77600063,VICTOR HUGO OROZCO GODINEZ,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-10-4904-46,12-022,SAN MARCOS,TEJUTLA,COLEGIO EVANGELICO PRIVADO MIXTO 'BETHESDA',3A. CALLE 2-05 ZONA 2,77600063,VICTOR HUGO OROZCO GODINEZ,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-10-4919-46,12-022,SAN MARCOS,TEJUTLA,COLEGIO EVANGELICO PRIVADO MIXTO 'BETHESDA',3A. CALLE 2-05 ZONA 2,77600063,VICTOR HUGO OROZCO GODINEZ,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-10-5075-46,12-022,SAN MARCOS,TEJUTLA,INSTITUTO PRIVADO MIXTO 'CIENTIFICO INTEGRAL',4A. CALLE 3-03 ZONA 1,51258679,VICTOR HUGO OROZCO GODINEZ,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-11-0014-46,12-025,SAN MARCOS,SAN RAFAEL PIE DE LA CUESTA,"INSTITUTO ""SAN CARLOS""",COLONIA BETHEL,56307271,SOFIA DEL PILAR CARREDANO ROMERO DE BARRIOS,LUIS FERNANDO RODRIGUEZ NATARENO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SAN MARCOS
12-11-0015-46,12-025,SAN MARCOS,SAN RAFAEL PIE DE LA CUESTA,"INSTITUTO ""SAN CARLOS""",COLONIA BETHEL,56307271,SOFIA DEL PILAR CARREDANO ROMERO DE BARRIOS,LUIS FERNANDO RODRIGUEZ NATARENO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-11-0017-46,12-025,SAN MARCOS,SAN RAFAEL PIE DE LA CUESTA,"INSTITUTO ""SAN CARLOS""",COLONIA BETHEL,56307271,SOFIA DEL PILAR CARREDANO ROMERO DE BARRIOS,LUIS FERNANDO RODRIGUEZ NATARENO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-11-0018-46,12-025,SAN MARCOS,SAN RAFAEL PIE DE LA CUESTA,"INSTITUTO ""SAN CARLOS""",COLONIA BETHEL,56307271,SOFIA DEL PILAR CARREDANO ROMERO DE BARRIOS,LUIS FERNANDO RODRIGUEZ NATARENO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-11-0019-46,12-025,SAN MARCOS,SAN RAFAEL PIE DE LA CUESTA,INSTITUTO SAN CARLOS,COLONIA SANTA MARIA,56307271,SOFIA DEL PILAR CARREDANO ROMERO DE BARRIOS,LUIS FERNANDO RODRIGUEZ NATARENO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-11-0030-46,12-025,SAN MARCOS,SAN RAFAEL PIE DE LA CUESTA,"COLEGIO EVANGELICO ""SALEM""",2A. AVENIDA 0-80 ZONA 1 CANTON CONCEPCION,77707140,SOFIA DEL PILAR CARREDANO ROMERO DE BARRIOS,OTTO MARIO MALDONADO SANDOVAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SAN MARCOS
12-11-0031-46,12-025,SAN MARCOS,SAN RAFAEL PIE DE LA CUESTA,"COLEGIO EVANGELICO ""SALEM""",2A. AVENIDA 0-80 ZONA 1 CANTON CONCEPCION,77707140,SOFIA DEL PILAR CARREDANO ROMERO DE BARRIOS,OTTO MARIO MALDONADO SANDOVAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-11-0033-46,12-109,SAN MARCOS,SAN RAFAEL PIE DE LA CUESTA,"CENTRO DE EDUCACION EXTRAESCOLAR ""ESCUELA DE CAFICULTURA""",CASER͏ NUEVO PLATANILLO,57789202,VIOLETA FLORIDALMA FUENTES QUIROA,EMERSON MAUDIEL BARRERA MALDONADO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SAN MARCOS
